500,trystian
501,clark
502,jadaija
503,jakoby
504,lashia
505,kenneth-anthony
506,jaydene
507,tylek
508,georganne
509,santos-reyes
510,bizzell
511,mcnabb
512,ahmaad
513,belul
514,annaline
515,francies
516,kiauna
517,wensley
518,marjorie
519,temicka
520,yoheved
521,daniel-jay
522,jiovana
523,anabell
524,taim
525,masel
526,yeng
527,botagoz
528,esley
529,krystian
530,legrant
531,butcher
532,cami
533,koichiro
534,hannus
535,najir
536,xaviana
537,winiford
538,andam
539,kilynn
540,taeisha
541,berch
542,alkea
543,scarbrough
544,zaccary
545,gildea
546,liew
547,abrille
548,adélie
549,izabele
550,aerolyn
551,gulborg
552,dollarhyde
553,etelka
554,baggott
555,dezia
556,jametria
557,lenea
558,cuevas-machado
559,narmada
560,rishan
561,shateka
562,dailene
563,tadeja
564,valerionas
565,truston
566,tsuguhiro
567,lambartus
568,marciana
569,meshka
570,tina
571,golfin
572,lozen
573,rashika
574,ishna
575,callison
576,khorey
577,corrina
578,maggese
579,walnes
580,hemkeus
581,hargraves
582,arguello
583,bralee
584,rhodes
585,bhupender
586,mosenthal
587,arauz
588,colvins
589,kereen
590,ceasar
591,shatonna
592,fayaaz
593,umekia
594,zahnae
595,anallise
596,fordham
597,pandi
598,rimmert
599,anny
600,dehlani
601,geroline
602,arvile
603,haggen
604,tresean
605,whitney-marie
606,geraud
607,tibério
608,ajana
609,hijab
610,janīna
611,ergin
612,marylyn
613,brynton
614,jziah
615,maymunah
616,krusche
617,pradhyun
618,diles
619,jairee
620,totsie
621,atlin
622,kalean
623,siraad
624,naileth
625,johnise
626,zim
627,ashvika
628,iila
629,colaluca
630,daleen
631,samon
632,parkerlee
633,accursia
634,maggs
635,avelyn
636,journeigh
637,parrisch
638,tajohn
639,tierra
640,daley
641,jawaad
642,almaan
643,ghadeer
644,lillymae
645,faliha
646,mahely
647,jolecia
648,donner
649,milada
650,mohammed-hassan
651,pelemon
652,kiyarra
653,yasmim
654,alekzander
655,bardhyl
656,briniya
657,diedri
658,mckinli
659,samesh
660,adnaan
661,neraj
662,crisante
663,abwe
664,shemarr
665,galym
666,getachew
667,langely
668,quartermon
669,chambre
670,freerich
671,lillee
672,apolinário
673,connie-leigh
674,bertelli
675,blayden
676,coralline
677,sreshta
678,cyenna
679,lubonski
680,ekleberry
681,kissha
682,harley-james
683,axwell
684,aeisha
685,irmgard
686,cainen
687,oseze
688,nyro
689,ranzino
690,osamudiamen
691,stefhon
692,jaimarion
693,pavert
694,tyler-
695,zellamae
696,abdella
697,meagen
698,emylee
699,hennry
700,kaycee-mai
701,ziyonna
702,hazelrigg
703,alyene
704,caulder
705,nikhita
706,julchen
707,nirmal
708,jimenez-mateos
709,demontavious
710,katie-elizabeth
711,khateeb
712,quanye
713,khamarion
714,albemarle
715,gut
716,algimas
717,taleek
718,dandrell
719,khushveer
720,florean
721,polimice
722,olmstead
723,takakura
724,kahdejah
725,tsugio
726,jubran
727,dorino
728,makensley
729,keela
730,satyvati
731,dolan
732,milinka
733,santino
734,syma
735,teigan
736,araceli
737,honestii
738,jaynette
739,keyshana
740,semeko
741,hagop
742,kataway
743,maleeyah
744,suave
745,zoilla
746,rether
747,brentlee
748,kindred
749,ryleighann
750,jlah
751,evangelyn
752,tesla
753,senskell
754,greicy
755,herminie
756,aliz
757,reneshia
758,petra
759,ruplejr
760,sadler
761,chemaine
762,mauppin
763,ameir
764,deaglan
765,gustafson
766,nyaktjut
767,careli
768,shaun-jay
769,kestutis
770,bryin
771,necha
772,osrock
773,astacia
774,landes
775,gerld
776,lavarity
777,raifsnider
778,kriss
779,deshundra
780,jennylynn
781,mamduh
782,jayantadass
783,knopp
784,lucja
785,montes-valeton
786,gracee
787,vigo
788,sowmiya
789,trashonda
790,urbano
791,gurkamal
792,tyler-marie
793,torya
794,kabria
795,gormleyjr
796,javionte
797,jeovana
798,nikou
799,malysa
800,vlasto
801,nazhir
802,evgenia
803,lynndsey
804,renco
805,shykeyla
806,anqi
807,guruvansh
808,garbriel
809,geena
810,adcox
811,laterrell
812,tsosie
813,kemarii
814,sjoerdje
815,reana
816,jihanna
817,guye
818,maurietta
819,hanswalter
820,stachia
821,charlan
822,shawandra
823,drona
824,iftach
825,syra
826,tenney
827,elvera
828,massouda
829,taheim
830,shakilya
831,aidenmatthew
832,mallia
833,nuro
834,bellido-carbonell
835,tenicha
836,djamilya
837,oney
838,severn
839,cimberly
840,duvivier
841,jaquavis
842,kevin-leigh
843,mckinnon
844,teresa
845,jaesyn
846,aabidah
847,simmermaker
848,tiandra
849,amee
850,catina
851,sidhan
852,ellersick
853,damariay
854,perez-lopez
855,ryun
856,hulbard
857,shimya
858,larsson
859,hossein
860,tural
861,ahleeyah
862,christiansen
863,jiovani
864,karoma
865,fernan
866,geist
867,kalyan
868,acevedo-beltran
869,kija
870,timms
871,elanese
872,harlequin
873,waneta
874,kiaria
875,bittencourt
876,harkarunjot
877,mercede
878,shavy
879,addiline
880,satrudan
881,avel
882,antuane
883,germann
884,jovawn
885,scherly
886,caraway
887,hurel
888,jailan
889,denzyl
890,kashyap
891,sheronda
892,falk
893,boisy
894,dioselyn
895,juliahnna
896,arlynda
897,ayyaan
898,calvero
899,omelia
900,kynzli
901,mikylie
902,masatake
903,lampkin
904,stephany
905,lynora
906,strezyu
907,badrudeen
908,danieljames
909,müzeyyen
910,leighana
911,athanassia
912,ellaree
913,kimbrielle
914,agamvir
915,ellarose
916,neele
917,nikkia
918,pier
919,zhelezna
920,johnessa
921,adolphine
922,ammar
923,kenzlynn
924,emette
925,marchien
926,adiam
927,linnea
928,damionna
929,juandavid
930,maximili
931,angelyce
932,novarae
933,johngabriel
934,duglas
935,duwalt
936,lised
937,nieja
938,hamdo
939,roydon
940,shahid
941,azaylah
942,bawi
943,daisha
944,kalilah
945,reede
946,yaver
947,mariyha
948,ingke
949,severyn
950,aldana
951,deshanta
952,dwanna
953,janayshia
954,dinsdale
955,džemka
956,kalvo
957,paywand
958,lydale
959,darnika
960,jahron
961,corbell
962,demiracle
963,armone
964,jhenae
965,clarsie
966,kellan
967,kyleana
968,landryiii
969,pollyanne
970,revea
971,sandre
972,zoei
973,tadiwanashe
974,maskrey
975,jakaiya
976,damonni
977,aadith
978,zaid
979,kevin
980,trea
981,airyck
982,knirnschild
983,reiney
984,eoghain
985,thienkim
986,ulyssee
987,audrie
988,isaish
989,bergný
990,ayela
991,duwe
992,ayofemi
993,gentry
994,keymora
995,elanny
996,meyvant
997,tyjae
998,clemma
999,queenasia
1000,azlyn
1001,guiterrez
1002,chloe-louise
1003,corsiglia
1004,ella-faith
1005,krissia
1006,domonic
1007,mylani
1008,phillipe
1009,trueman
1010,muna
1011,aireonna
1012,nemya
1013,brishti
1014,hafrún
1015,ivon
1016,lynnlea
1017,shahera
1018,anatolii
1019,tingey
1020,mcgruder
1021,terrijo
1022,camlin
1023,khailani
1024,samijah
1025,arahant
1026,keland
1027,nehorai
1028,bruist
1029,marsell
1030,tishan
1031,elynn
1032,hanshew
1033,zuleyca
1034,arwa
1035,olatomiwa
1036,bergstrom
1037,marijela
1038,renly
1039,rotraud
1040,huff
1041,niaz
1042,tuang
1043,mikiela
1044,pompilus
1045,tomasino
1046,lanh
1047,presilla
1048,forid
1049,merdell
1050,ýr
1051,calee
1052,eads
1053,golladay
1054,judicaëlle
1055,naiara
1056,pailynn
1057,keeter
1058,shnea
1059,kosma
1060,anemona
1061,jahray
1062,raisa
1063,analydia
1064,hufeza
1065,galveston
1066,kayla-rae
1067,sinibaldo
1068,tandon
1069,galon
1070,carmelo
1071,dava
1072,melvenia
1073,keitra
1074,ursina
1075,djenabou
1076,tyler-john
1077,elimanuel
1078,mehrnoush
1079,lenzo
1080,hula
1081,malen
1082,derek
1083,jasrah
1084,rapp
1085,vonice
1086,aedan
1087,fedde
1088,aileigh-jean
1089,kha
1090,shawntice
1091,macee
1092,minnick
1093,holvens
1094,passionae
1095,surie
1096,markeda
1097,sykes
1098,mirrim
1099,deaunta
1100,cesaltina
1101,ineda
1102,marin-median
1103,lombardi
1104,zonnique
1105,corradina
1106,gatlynn
1107,kiyara
1108,maudy
1109,jaicion
1110,christaphor
1111,sinica
1112,capalbo
1113,kinch
1114,custódia
1115,julean
1116,matraca
1117,deanah
1118,hermy
1119,santangelo
1120,calieb
1121,jharna
1122,kaylina
1123,sarkaria
1124,nyemah
1125,devereaux
1126,aubrianna
1127,forrestine
1128,ziyun
1129,parra
1130,kieren
1131,sadeen
1132,maulik
1133,janeyah
1134,michał
1135,shondalyn
1136,antónio
1137,blakney
1138,basnett
1139,magdė
1140,quintyn
1141,treisa
1142,yume
1143,zacheriah
1144,zudisaday
1145,aleira
1146,avdija
1147,corinthia
1148,lago
1149,lirije
1150,oder
1151,melodey
1152,ramzey
1153,quamine
1154,zoeanna
1155,kearea
1156,mauno
1157,nkiruka
1158,scheffler
1159,loueen
1160,o'neil
1161,dederick
1162,gagne
1163,jaire
1164,ponnampalam
1165,talara
1166,muzio
1167,abdul-mateen
1168,alpert
1169,jennabelle
1170,ruiz
1171,niţa
1172,parviz
1173,tracen
1174,typhanie
1175,temur
1176,roan
1177,olyvea
1178,janala
1179,hela
1180,boey
1181,mohmmed
1182,barack
1183,gordana
1184,lamaris
1185,folia
1186,artadius
1187,harbird
1188,jay-
1189,hamidah
1190,catey
1191,dontre
1192,jazyria
1193,lugano
1194,sureskumar
1195,linetta
1196,tykisha
1197,kostandinos
1198,mackenzy
1199,nigara
1200,costin
1201,hoyt
1202,joshuaa
1203,živkica
1204,serach
1205,travina
1206,kornelia
1207,raedawn
1208,billat
1209,chaquan
1210,felicity-cecily
1211,itza
1212,croley
1213,wissem
1214,elijhah
1215,haşim
1216,providenza
1217,flordia
1218,berislava
1219,verdena
1220,hubey
1221,devin
1222,gabbriel
1223,genevive
1224,rosalien
1225,jenson
1226,pearle
1227,kassiah
1228,rudger
1229,william-lee
1230,vithushan
1231,egils
1232,alquaves
1233,charoletta
1234,alicja
1235,deonni
1236,franciszek
1237,norayr
1238,boesch
1239,diez
1240,vichelle
1241,karishan
1242,chih
1243,kimsey
1244,abbegale
1245,anaberta
1246,asiya
1247,khyre
1248,melani
1249,calandria
1250,giacobbe
1251,hadel
1252,hazar
1253,jonnathan
1254,koldobika
1255,nasro
1256,shirin
1257,elsie-may
1258,williford
1259,caretha
1260,kezzie
1261,medovich
1262,rothermel
1263,assunto
1264,giorgianni
1265,jaisley
1266,moreno-anaviva
1267,avabelle
1268,okikiola
1269,basntessilva
1270,saracen
1271,tkia
1272,tanjima
1273,karlisa
1274,hilde
1275,zhyier
1276,samundri
1277,follis
1278,lasala
1279,draco
1280,aariyona
1281,deeyn
1282,rattana
1283,aloah
1284,hammerich
1285,ayira
1286,tamie
1287,turki
1288,maison-lee
1289,persingerjr
1290,cindee
1291,fresno
1292,sean-austin
1293,akanksha
1294,stevenjack
1295,fenyx
1296,hassiel
1297,lawler
1298,bramble
1299,larkie
1300,samson
1301,hizar
1302,andrico
1303,marana
1304,somprakash
1305,anayshia
1306,huzaifah
1307,leroyce
1308,ojārs
1309,felle
1310,grygorij
1311,prothro
1312,rivaan
1313,rhonnie
1314,aliece
1315,minelva
1316,munt
1317,valine
1318,mårten
1319,iselore
1320,nataiya
1321,chablis
1322,friedhart
1323,dannay
1324,nico
1325,forhad
1326,hermelindo
1327,azeezat
1328,sharaz
1329,aleese
1330,murphey
1331,sarahya
1332,levani
1333,amy-jane
1334,daleisha
1335,lorianne
1336,philan
1337,jenneke
1338,sevgi
1339,jaromir
1340,benavides
1341,dragić
1342,gasan
1343,antyon
1344,liliella-auralei
1345,lomilus
1346,lockhart
1347,mchellen
1348,donley
1349,mcnally
1350,roscandido
1351,katora
1352,sol-john
1353,tige
1354,gabryelle
1355,jur
1356,liebermann
1357,eulah
1358,nasaya
1359,kraul
1360,elmi
1361,aubriella
1362,iida
1363,louk
1364,jaede
1365,vanesia
1366,demia
1367,svetoslava
1368,vakare
1369,yesinia
1370,dilenny
1371,safreen
1372,savko
1373,tieme
1374,evarose
1375,terynn
1376,kayahan
1377,shalayne
1378,alexzander-jai
1379,walliw
1380,zelia
1381,dashurie
1382,raun
1383,charmeka
1384,tangula
1385,adrialis
1386,canull
1387,codera
1388,sonam
1389,kaferle
1390,issis
1391,mcclintic
1392,tjabo
1393,azyia
1394,schiffer
1395,marquarius
1396,shamecca
1397,shaneria
1398,lykourgos
1399,calim
1400,deshaune
1401,litz
1402,ramirez-rodriguez
1403,trayshaun
1404,fisken
1405,sofiea
1406,tattianna
1407,jaiyah
1408,dorotheus
1409,ruthena
1410,deleatrice
1411,vallarie
1412,zayian
1413,jamayca
1414,noelzinord
1415,virgean
1416,annelinde
1417,dzmitri
1418,damjana
1419,lakeeta
1420,aerin
1421,oluwatofunmi
1422,puglia
1423,milyana
1424,fidela
1425,guðmunda
1426,acquaviva
1427,shaquashia
1428,kamaile
1429,sahba
1430,belue
1431,zamirra
1432,erella
1433,glanville
1434,tressia
1435,yonah
1436,darieus
1437,maguelonne
1438,yar
1439,nawazg
1440,patraic
1441,chryssanthi
1442,eiren
1443,jóhannes
1444,bevard
1445,merinda
1446,buckle
1447,dicristino
1448,jillmarie
1449,kaydenthomas
1450,jorgeantonio
1451,angeal
1452,pinckney
1453,codrut
1454,ajeesh
1455,darcas
1456,nutifafa
1457,hafizullah
1458,palmerio
1459,chyann
1460,coxjr
1461,lekeysha
1462,yarithza
1463,cina
1464,njáll
1465,ziegenfuss
1466,peebles
1467,raffo
1468,gracia
1469,haaroon
1470,gladdings
1471,burdetta
1472,jaison
1473,dantee
1474,sophie-louise
1475,heidbreder
1476,hyong
1477,almarina
1478,arquan
1479,yeriel
1480,eliscar
1481,donough
1482,tequesta
1483,croslin
1484,yui
1485,ludvina
1486,mazin
1487,zahkeem
1488,krickovich
1489,zyeire
1490,anthime
1491,bili
1492,fredner
1493,saadiq
1494,calcedonia
1495,chisara
1496,shamona
1497,darral
1498,yandriel
1499,alala
1500,karavites
1501,christiane
1502,kuzara
1503,kymm
1504,marigolde
1505,oreofeoluwa
1506,fatuma
1507,dhar
1508,shalandra
1509,cappe
1510,syvia
1511,keels
1512,valdino
1513,sierah
1514,bergerac
1515,xaviel
1516,foehr
1517,jida
1518,dayquon
1519,keadra
1520,poucher
1521,zixin
1522,sunke
1523,caudillo
1524,doble
1525,larzelere
1526,saliym
1527,rayqwan
1528,teaya
1529,emytt
1530,rahaman
1531,abigailrose
1532,tachara
1533,merla
1534,haupt
1535,sarah-jayne
1536,leotta
1537,guilio
1538,mondre
1539,cynthis
1540,quincoses
1541,kyne
1542,kufre
1543,sharlie
1544,agambir
1545,mailen
1546,rahema
1547,gwennyth
1548,rabbi
1549,caleidh
1550,medrea
1551,samita
1552,dimanshu
1553,kinsli
1554,derrell
1555,ontje
1556,ordell
1557,yasameen
1558,shira
1559,xhezair
1560,fahd
1561,aeian
1562,seteria
1563,marshanti
1564,ronda
1565,deethya
1566,ella-ann
1567,sejal
1568,saffi
1569,luis
1570,vordís
1571,wadhah
1572,jimica
1573,gøsta
1574,limson
1575,daberechi
1576,mariyonna
1577,shatique
1578,taleea
1579,kaywan
1580,maritzabel
1581,haines
1582,amandus
1583,borsari
1584,ollie-jay
1585,emalina
1586,winfield
1587,madelief
1588,stylz
1589,shoucheng
1590,dore
1591,shontell
1592,markera
1593,ågot
1594,emelia
1595,wylen
1596,legynd
1597,mirello
1598,eugina
1599,seva
1600,shurla
1601,snjana
1602,tiberia
1603,partima
1604,lesher
1605,randilee
1606,florentino
1607,joniyah
1608,stonewalter
1609,bobbie-mae
1610,cabezas
1611,chozen
1612,dorinna
1613,hinkston
1614,jowan
1615,noalani
1616,raffeal
1617,teylar
1618,torianna
1619,codylee
1620,iosif
1621,eibhlin
1622,harper-rae
1623,vianney
1624,bahtiyar
1625,stanekio
1626,zyel
1627,fraulo
1628,alie
1629,ajkun
1630,ellysha
1631,aniyaha
1632,jerrene
1633,perez-ruiz
1634,syreta
1635,taylenn
1636,mükerrem
1637,dobrila
1638,rifet
1639,zevi
1640,josue
1641,elhadj
1642,lauren-lou
1643,namig
1644,lechelle
1645,latrell
1646,demaine
1647,lubélia
1648,eustatius
1649,detrell
1650,petrozella
1651,obrien
1652,larayne
1653,ayotomi
1654,ayato
1655,jocqua
1656,exell
1657,lamorris
1658,johnthan
1659,persaya
1660,denney
1661,fisherjr
1662,helbonna
1663,alectra
1664,kath
1665,linnard
1666,flemmie
1667,salayah
1668,evanni
1669,navaiah
1670,richel
1671,agurne
1672,schlicher
1673,rayan
1674,cavalli
1675,luba
1676,adellia
1677,hanumanram
1678,mayanna
1679,nyaziah
1680,riser
1681,ayrleighs
1682,bierman
1683,gaten
1684,latieka
1685,gerhild
1686,hamsini
1687,askel
1688,kyösti
1689,matthiew
1690,aisleigh
1691,joshua-dean
1692,markal
1693,keedyn
1694,geffory
1695,filiasse
1696,mccarley
1697,dilana
1698,haddy
1699,aldin
1700,keegan
1701,mahima
1702,glassburn
1703,nayeb
1704,siddhesh
1705,merwyn
1706,shuma
1707,ziclaly
1708,leon-varela
1709,luzia
1710,bentlea
1711,delane
1712,ganimet
1713,jadey
1714,laurentius
1715,fredasia
1716,kenenna
1717,jesue
1718,buchbinder
1719,hubertus
1720,çetin
1721,birte
1722,koutsky
1723,beggs
1724,earnie
1725,pirketta
1726,thornberry
1727,ynes
1728,gündüz
1729,platts
1730,aarielle
1731,sumirta
1732,synclair
1733,melinde
1734,engela
1735,vikis
1736,carolene
1737,onyka
1738,ashaiya
1739,dime
1740,kambriah
1741,nikhit
1742,elvia
1743,kundan
1744,krytof
1745,liandra
1746,aneurin
1747,miley-jo
1748,simpkins
1749,danieal
1750,andalyn
1751,mardelle
1752,assiya
1753,þorbjörn
1754,bryseida
1755,anngie
1756,eletha
1757,datavion
1758,ashe
1759,janica
1760,copeland
1761,mildrid
1762,din
1763,koemi
1764,rhyatt
1765,alaejah
1766,jane
1767,geer
1768,jayke
1769,cashin
1770,elonda
1771,nanita
1772,akino
1773,servilio
1774,esmira
1775,helmtrude
1776,landenn
1777,chrissean
1778,lujuan
1779,rona
1780,breyer
1781,cockburn
1782,bledi
1783,jianle
1784,wasima
1785,dorion
1786,kabiel
1787,krishelle
1788,larri
1789,amento
1790,abigailmarie
1791,cano
1792,chiharu
1793,lube
1794,mcauliffe
1795,saner
1796,weylyn
1797,lavitta
1798,argomaniz
1799,loryssa
1800,luverne
1801,rahmaal
1802,firooc
1803,kayatana
1804,castilloux
1805,harrison-stuart
1806,mabrey
1807,mariasofia
1808,ayokorede
1809,parrino
1810,asbiel
1811,sharjeel
1812,elvada
1813,levonna
1814,zeborah
1815,wiltraut
1816,sebastyan
1817,gianangela
1818,eriana
1819,yuriy
1820,jinay
1821,andilynn
1822,jaydenalexander
1823,yosof
1824,munnadevi
1825,kasie
1826,olmo-soto
1827,steddman
1828,tjörvi
1829,pelin
1830,mussammed
1831,lanah
1832,dodi
1833,arroya
1834,fulcher
1835,kovanic
1836,ika
1837,knovah
1838,hollon
1839,grantland
1840,jarvaris
1841,brysun
1842,jhalen
1843,mersudin
1844,zobia
1845,timonthy
1846,lodema
1847,birkner
1848,linnon
1849,josearmando
1850,tripton
1851,lusch
1852,hinnerk
1853,chardonnae
1854,filia
1855,indyia
1856,areyona
1857,emefu
1858,assan
1859,gerrelt
1860,johnnell
1861,moonzarin
1862,zakayah
1863,kremena
1864,levora
1865,lasherrie
1866,remzije
1867,kanyen
1868,ontina
1869,mindie
1870,domminick
1871,marqwon
1872,nahjai
1873,obrain
1874,jasemine
1875,lairen
1876,afton
1877,tomishige
1878,tomislav
1879,breeanne
1880,adilyn
1881,lachele
1882,vanderpool
1883,gjurgja
1884,zyaira
1885,breezi
1886,zaniyha
1887,dequita
1888,diedrich
1889,yailem
1890,joash
1891,lapatrick
1892,concettino
1893,pohlman
1894,zayvier
1895,clifford
1896,lyall
1897,taliq
1898,khodi
1899,analiesa
1900,geltch
1901,laughter
1902,marharita
1903,taylor-grace
1904,mahealani
1905,kinzer
1906,charlie-marie
1907,leverick
1908,oghenemarho
1909,petar
1910,kanah
1911,rafa
1912,decia
1913,alurta
1914,chalisa
1915,duffina
1916,hirendra
1917,rawden
1918,joanthony
1919,jayliany
1920,joelie
1921,rénald
1922,titti
1923,zacharey
1924,mohinder
1925,guddu
1926,qualisha
1927,virjean
1928,yoni
1929,kutter
1930,munachiso
1931,glyndia
1932,shakeidra
1933,chaniyah
1934,carrole
1935,leslyn
1936,lalainia
1937,latoyo
1938,natallie
1939,kylahni
1940,harshveer
1941,navaratnam
1942,wadkys
1943,damiun
1944,laquetha
1945,leyon
1946,srinivasa
1947,mieshia
1948,arabellarose
1949,jesus
1950,yoshihide
1951,kristion
1952,glorie
1953,amarildo
1954,soliyana
1955,orrel
1956,welmer
1957,cheskel
1958,javita
1959,mercurio
1960,traneice
1961,eulinda
1962,contino
1963,fouad
1964,uuve
1965,bargo
1966,brieann
1967,blagojče
1968,onisha
1969,quiniyah
1970,daniella
1971,shaughnesse
1972,wienke
1973,cameron-james
1974,grozdanka
1975,lenon
1976,justic
1977,lambertus
1978,shatswell
1979,gilmore-torres
1980,darwen
1981,gary
1982,freida
