950,578
530,907
599,852
277,305
548,367
119,419
426,556
702,41
354,131
280,882
464,814
497,938
477,746
771,883
662,97
52,918
574,716
884,211
213,652
627,184
659,914
569,520
663,704
678,552
5,22
477,697
614,432
784,294
813,168
632,506
3,584
33,410
758,493
249,764
215,968
873,737
364,731
914,199
7,37
120,496
918,63
716,815
602,433
376,488
651,363
153,824
232,843
731,492
689,455
825,307
631,358
167,522
931,854
795,435
435,18
81,409
480,414
220,451
404,732
295,154
726,954
951,978
250,258
859,557
96,120
465,814
110,326
172,787
274,348
185,734
494,5
507,749
211,202
528,543
280,160
28,490
689,598
708,837
523,795
602,769
385,67
999,591
329,695
126,145
154,289
229,363
563,630
680,328
164,473
28,691
18,79
527,203
344,390
61,17
740,110
314,797
768,321
40,919
497,616
437,853
143,349
453,561
993,511
971,163
858,788
686,629
251,189
19,673
266,198
79,87
36,17
962,369
320,959
129,653
373,299
37,965
726,898
750,980
773,427
435,94
946,934
530,287
796,967
977,555
470,405
328,751
67,92
10,151
836,420
223,126
479,827
188,792
508,105
96,192
47,477
636,973
531,896
734,879
148,117
517,880
357,712
319,230
831,892
930,977
163,437
182,47
517,565
182,103
865,127
864,899
908,317
895,377
741,776
406,913
715,369
766,433
877,119
13,961
741,296
33,905
350,182
892,382
696,6
311,668
509,531
94,475
676,301
668,522
197,518
446,227
444,50
143,709
361,43
840,662
21,779
907,803
138,65
347,147
183,105
462,284
931,785
658,634
145,780
935,373
109,738
318,653
127,60
97,851
45,700
294,581
532,930
328,536
589,901
849,986
633,804
974,517
511,787
929,670
250,801
533,266
481,224
849,72
148,188
243,375
210,601
289,830
274,347
769,907
117,82
512,597
961,734
188,395
211,154
463,567
150,667
3,227
41,333
661,700
70,444
118,654
157,784
693,940
695,744
748,855
232,452
801,251
326,288
619,308
786,456
747,391
193,674
858,419
574,616
235,573
927,999
409,413
160,279
843,704
418,84
452,576
671,673
328,676
655,861
45,174
178,116
200,92
533,197
842,548
523,693
590,464
210,298
525,232
339,550
856,774
583,918
793,184
178,313
825,536
244,811
375,799
794,410
981,347
82,184
674,456
538,473
130,119
864,82
883,795
326,720
371,301
935,583
698,721
664,925
25,656
271,567
335,444
188,670
529,109
947,918
855,757
657,609
958,101
814,685
126,808
173,75
315,293
254,942
485,60
3,711
612,523
354,781
570,712
129,616
967,788
659,598
81,752
741,501
505,575
952,938
545,672
754,716
562,101
226,178
244,741
798,706
289,255
809,486
972,845
526,222
477,549
175,140
65,129
391,848
834,570
204,296
788,227
456,140
991,513
11,833
539,976
247,599
751,902
868,89
553,861
23,763
446,959
472,755
629,891
776,517
56,514
428,785
483,382
910,647
547,379
197,192
44,503
368,682
466,363
258,203
290,522
901,579
784,923
810,981
173,661
30,278
590,985
769,189
809,206
174,200
285,826
868,418
248,350
342,312
215,616
848,650
978,792
79,451
981,506
254,46
368,406
379,699
690,413
463,407
910,239
430,407
498,440
940,118
410,428
572,353
319,519
303,691
611,870
234,420
268,572
860,30
929,600
20,141
366,933
433,74
869,754
847,24
433,749
441,773
800,495
606,998
910,722
761,776
763,400
627,872
536,150
958,950
306,496
587,996
926,284
75,70
299,217
1000,445
364,187
302,894
363,322
442,281
555,905
747,502
748,55
451,12
730,582
902,196
799,780
726,567
41,605
584,948
941,925
428,375
591,226
396,456
434,750
424,302
726,112
571,748
222,877
548,586
418,664
209,201
985,715
298,754
788,553
486,836
985,686
745,690
96,400
56,816
716,572
997,650
623,17
719,775
583,538
358,115
189,672
794,973
394,628
681,984
393,798
770,904
500,29
933,738
400,299
672,491
741,381
298,378
356,726
696,592
765,453
793,261
371,322
135,296
878,862
502,822
473,220
139,980
645,575
50,220
722,553
573,540
700,242
629,320
473,441
186,620
586,872
43,762
285,100
83,704
512,627
929,943
931,785
354,597
596,259
545,812
156,988
953,879
220,59
710,660
711,236
836,964
140,202
285,964
92,284
306,369
778,595
3,447
192,698
844,307
469,653
575,856
267,974
192,737
558,40
153,589
670,222
591,946
575,532
429,301
642,691
365,28
189,82
947,20
849,675
146,558
884,253
588,521
424,793
408,528
339,313
62,289
105,430
848,525
378,9
672,897
424,476
992,849
663,347
347,368
422,735
863,12
676,224
189,13
580,307
444,703
476,499
57,351
121,420
331,846
492,807
276,844
733,976
50,588
847,175
562,550
590,966
750,145
227,433
131,544
322,462
812,121
779,197
112,754
442,468
588,667
985,816
103,755
20,366
715,866
267,659
551,408
747,694
1,74
301,368
695,171
876,609
778,817
629,970
860,325
220,458
935,609
428,616
336,848
967,401
491,147
409,839
297,160
405,370
44,158
11,376
306,171
43,352
802,39
531,438
118,422
558,964
525,421
283,56
64,71
693,460
608,978
917,184
384,97
669,12
548,499
602,935
698,687
93,514
975,838
192,902
744,395
566,867
511,821
878,538
667,570
752,311
31,816
915,983
523,133
658,727
657,475
507,335
508,641
522,756
41,31
481,741
274,738
57,158
657,800
352,137
937,846
441,790
837,963
244,48
726,482
39,349
288,203
759,831
107,248
944,76
801,73
440,459
597,104
126,205
983,330
580,213
89,584
107,238
681,609
640,892
534,763
825,650
137,689
23,911
746,779
494,94
102,595
607,807
569,834
645,679
484,178
896,705
806,226
565,694
867,412
106,558
556,41
195,297
76,124
903,194
151,955
446,908
230,23
865,728
333,505
627,247
616,786
623,875
899,856
614,296
899,900
776,428
104,312
626,212
806,494
546,132
83,849
112,307
949,287
546,144
856,403
421,377
662,720
747,545
889,34
496,882
975,791
91,634
886,239
358,175
76,340
338,83
108,640
297,585
143,663
560,352
877,702
456,469
238,375
149,741
10,928
622,82
11,480
722,874
533,153
918,757
2,507
675,403
144,217
748,603
345,46
75,746
273,316
941,928
993,926
294,126
1,807
382,149
642,291
104,693
125,774
388,42
586,235
560,662
311,294
165,746
989,813
151,707
653,811
640,56
790,471
949,951
263,747
305,79
706,644
599,770
601,746
550,376
662,108
671,929
436,587
204,797
926,680
858,79
398,182
950,302
151,821
334,741
215,103
174,350
974,681
882,26
871,428
597,562
302,1000
722,125
183,434
0,899
784,724
770,925
849,520
266,9
35,475
40,196
55,767
311,999
640,781
867,259
298,884
700,312
629,344
338,465
83,422
650,648
289,786
708,216
528,120
372,580
865,315
337,761
933,921
919,857
39,783
174,411
592,264
924,697
949,446
666,681
266,920
246,745
867,73
159,387
663,716
363,931
207,854
861,739
135,717
458,593
458,626
431,175
447,751
940,906
420,525
438,4
715,190
136,629
930,254
786,191
209,967
167,470
768,7
959,408
86,227
840,267
406,13
770,514
82,393
246,897
854,189
475,16
164,830
483,766
857,253
787,882
696,308
357,726
24,8
406,870
254,708
308,437
419,92
297,919
482,971
402,559
430,813
180,130
504,681
311,965
248,406
175,114
0,450
815,564
12,764
87,633
150,49
53,750
748,67
4,505
146,752
967,164
23,31
128,674
662,830
595,600
435,378
491,192
174,540
119,406
731,611
957,610
429,514
314,291
521,976
855,28
919,264
694,810
122,233
697,330
829,457
476,652
386,353
415,92
265,258
566,699
536,134
599,123
463,534
849,108
793,49
766,457
579,837
153,810
752,809
545,817
175,976
332,806
607,215
438,789
396,461
374,722
297,746
560,293
161,0
218,57
750,996
181,268
551,460
527,395
121,8
677,868
223,795
19,473
776,406
840,646
944,261
998,319
981,33
380,456
736,369
735,421
448,22
113,981
624,580
152,219
729,875
298,220
489,208
433,649
636,948
175,871
80,454
273,758
286,902
346,257
815,103
831,245
344,279
547,354
958,951
322,256
541,578
881,599
682,749
349,580
447,156
404,203
790,260
855,536
198,932
404,619
690,710
434,502
151,905
437,213
288,766
397,267
172,131
540,211
414,23
578,741
381,251
124,619
667,724
466,745
629,228
13,762
215,946
884,218
337,347
338,603
740,277
578,120
304,217
93,26
923,882
745,997
473,29
265,812
496,648
190,707
134,498
73,189
863,881
486,275
317,161
818,176
564,29
260,445
228,826
833,777
721,503
412,289
875,183
738,296
542,604
483,401
378,286
284,668
417,408
890,821
520,146
527,367
510,678
429,404
390,146
803,817
139,819
917,436
643,132
637,656
679,593
989,754
862,587
372,925
667,901
333,301
189,749
547,523
230,626
651,759
314,132
475,211
528,640
126,960
871,532
517,790
616,307
374,423
46,151
129,363
210,279
778,389
221,149
697,237
862,774
219,968
70,51
369,174
205,981
313,27
395,249
729,234
949,530
696,638
322,4
817,788
885,188
400,591
553,383
368,206
900,744
764,515
341,200
20,133
798,464
718,288
59,867
990,366
688,710
980,617
196,470
526,180
88,69
718,148
118,955
930,221
366,247
134,151
207,176
185,932
162,541
326,34
449,787
606,867
444,297
227,927
171,80
729,632
970,45
769,381
190,385
740,388
916,492
674,927
149,613
956,427
939,877
456,136
729,679
705,812
68,736
27,442
961,672
219,392
285,201
967,810
572,505
931,735
984,195
663,156
21,341
315,411
340,831
337,446
252,42
734,908
979,806
660,665
685,595
418,71
227,137
911,609
500,833
651,542
737,693
743,564
963,112
913,905
912,424
887,401
86,435
659,655
85,476
550,656
610,392
307,958
609,499
65,730
320,871
584,628
466,696
28,553
300,178
680,451
150,906
147,232
359,522
272,469
22,478
43,481
216,908
928,595
567,720
133,908
660,947
410,645
635,439
978,676
626,290
931,598
836,946
953,520
144,421
733,344
314,8
777,489
380,792
975,374
201,513
642,876
485,889
99,153
875,317
988,848
137,641
68,575
127,881
873,812
278,371
736,721
390,987
368,331
691,620
25,752
322,434
486,377
641,98
477,461
304,863
41,56
853,153
526,865
352,435
295,175
964,772
908,653
984,53
494,188
732,344
422,311
923,189
786,140
603,439
385,714
928,334
874,334
832,468
577,169
845,346
631,890
111,521
978,217
897,19
192,28
523,775
283,178
259,794
357,373
982,647
984,980
454,520
954,198
964,36
254,150
569,413
811,550
18,312
594,986
594,636
796,193
998,222
146,328
529,733
585,343
884,206
606,57
841,198
172,235
279,252
710,961
413,211
389,542
859,535
601,331
98,397
30,33
736,483
780,925
443,51
884,147
166,131
709,951
566,348
757,611
943,255
245,137
393,292
890,689
535,23
487,916
467,454
108,945
240,366
739,736
151,541
294,778
982,360
618,495
444,846
600,90
389,111
625,368
440,253
493,582
833,117
517,22
857,344
953,599
278,158
638,771
803,586
197,242
415,264
555,386
907,611
181,477
873,487
684,283
61,372
688,481
241,434
294,384
768,888
0,153
602,850
943,974
39,514
671,5
8,447
47,563
896,900
56,724
659,774
766,843
86,225
303,646
883,539
90,705
523,658
26,33
559,140
8,127
723,80
251,803
367,252
366,178
264,34
491,162
125,124
124,756
963,525
59,30
627,945
890,748
722,877
813,463
977,566
825,536
199,804
406,729
631,658
559,931
587,180
49,158
355,815
815,513
85,832
981,868
363,99
119,915
803,307
198,806
18,624
472,326
108,240
592,343
641,283
10,237
549,103
639,610
161,826
896,970
934,573
52,84
512,686
204,896
630,53
822,789
82,963
456,142
716,131
693,733
312,676
133,393
696,963
447,816
730,572
871,617
887,482
304,175
732,549
614,495
362,533
285,678
769,261
406,511
965,787
343,736
507,670
641,508
92,880
791,337
405,886
862,745
337,869
320,863
352,818
826,175
724,445
780,564
721,536
360,841
681,36
207,269
821,26
493,434
609,981
306,343
496,948
785,918
905,115
401,260
455,760
789,466
70,379
501,512
929,781
620,461
461,739
899,177
883,266
764,561
530,49
230,882
340,906
355,870
65,54
718,462
388,346
657,909
357,990
1000,361
607,512
793,297
840,557
441,931
272,578
494,214
923,83
223,630
869,907
675,914
358,274
563,235
68,227
11,773
228,800
612,794
438,953
864,594
787,52
199,103
643,819
984,682
669,142
975,735
736,504
748,149
692,212
979,998
166,743
995,67
601,546
33,256
907,614
419,360
569,599
774,155
936,807
40,31
474,144
76,482
686,620
987,625
208,329
785,51
267,528
423,989
47,697
940,780
600,691
870,309
592,163
371,161
176,646
638,688
264,809
284,83
281,418
994,837
836,842
386,88
113,624
781,561
232,947
929,317
594,513
667,81
772,528
171,852
796,113
580,141
314,682
355,53
979,350
713,18
747,819
826,88
407,640
144,785
804,301
50,816
634,831
879,767
875,818
920,11
500,73
241,566
333,21
290,816
743,614
414,25
98,173
121,644
229,659
310,185
346,937
820,881
195,154
206,797
554,547
776,98
835,598
622,787
84,484
261,996
898,160
750,566
638,106
223,381
141,538
351,650
664,636
650,278
682,349
448,759
553,324
435,826
599,214
411,389
549,408
794,236
653,996
731,850
668,549
926,787
282,570
934,611
48,363
710,830
881,306
511,999
943,876
202,881
77,91
842,235
491,670
625,215
426,917
326,89
243,382
440,669
695,348
51,698
442,239
864,610
181,599
102,18
941,3
497,331
309,709
955,421
855,146
743,316
27,608
696,161
823,826
221,644
958,718
490,903
169,95
910,768
783,472
660,326
947,771
529,289
623,289
442,307
944,271
353,284
70,395
196,294
351,177
704,341
844,812
953,490
579,906
17,365
727,484
748,45
713,118
801,392
56,806
571,869
899,57
804,618
558,898
58,199
544,424
668,695
25,605
73,220
937,59
787,713
48,697
813,204
885,473
226,984
650,59
601,455
906,103
234,150
515,544
692,33
883,23
805,201
806,751
106,516
949,891
463,790
948,402
556,826
65,631
560,344
9,880
997,71
210,365
335,519
404,286
576,263
464,25
696,939
593,423
435,499
976,385
301,509
79,935
402,741
30,844
395,936
490,454
439,974
363,771
206,674
143,410
974,43
210,531
204,391
75,267
224,358
247,35
93,694
426,138
715,231
365,742
15,649
51,129
122,599
125,505
460,732
465,221
915,756
524,563
750,620
835,769
170,707
611,251
556,853
920,431
491,779
187,322
779,73
605,4
325,827
920,332
360,254
280,413
55,529
195,243
670,706
423,937
937,721
790,994
300,996
665,330
389,49
221,120
545,175
956,66
755,639
729,330
313,826
953,586
443,475
888,589
304,862
615,454
625,289
61,712
878,851
498,90
449,616
317,996
682,544
191,557
133,253
63,665
378,99
444,881
386,197
942,605
944,535
346,843
546,194
806,56
523,114
459,240
98,570
285,246
367,959
107,431
529,249
897,127
856,873
679,341
433,713
238,629
421,209
22,452
194,568
908,333
400,938
16,810
464,489
616,844
306,22
369,698
738,553
521,998
271,212
886,952
916,949
162,513
924,357
978,795
349,359
614,717
451,688
642,304
198,389
568,556
410,188
122,987
501,870
350,932
47,967
908,995
221,39
299,385
648,870
352,398
898,432
766,663
2,270
317,81
662,62
319,808
565,164
101,435
206,177
931,412
934,868
161,370
859,207
673,898
183,525
0,167
784,238
258,331
123,72
501,301
719,918
999,149
585,596
346,884
780,171
113,914
860,127
761,971
708,859
184,644
49,303
121,415
32,550
626,766
372,829
551,954
230,749
101,303
656,764
73,325
943,197
425,755
993,611
509,946
558,590
794,738
404,651
166,112
840,472
421,673
128,117
840,799
143,187
186,736
577,651
395,4
827,75
459,664
196,935
613,598
449,886
146,566
410,586
907,657
339,781
929,164
844,507
185,550
688,506
983,665
50,866
399,792
324,189
172,859
847,298
733,583
846,294
542,827
911,695
966,73
598,6
396,694
928,796
845,277
611,741
968,259
354,890
582,389
568,715
940,488
251,663
641,707
429,487
11,516
865,440
899,154
422,869
676,901
550,317
654,271
525,723
769,549
358,176
256,184
403,307
152,228
973,146
96,993
456,301
977,658
459,909
109,536
310,200
322,608
466,620
351,60
835,372
797,664
44,767
207,456
844,344
786,34
421,326
185,307
938,775
686,391
536,928
605,679
387,308
244,245
749,597
682,646
865,981
630,530
843,827
18,795
77,781
43,369
164,117
703,649
370,288
600,350
878,619
247,473
252,604
734,884
105,241
618,341
216,74
142,367
979,274
145,798
764,590
378,260
221,867
378,492
598,528
458,732
45,339
296,678
772,271
597,14
285,198
544,61
293,89
115,152
936,407
634,722
158,870
606,320
218,33
837,689
242,881
246,423
67,986
786,530
836,482
136,819
777,430
701,289
447,537
32,684
206,954
866,795
940,762
113,446
812,466
667,899
572,685
668,365
194,996
984,499
458,489
118,988
203,166
149,684
702,700
441,156
337,98
912,887
966,380
192,388
427,237
77,11
784,517
755,758
40,368
781,575
816,374
544,955
929,540
666,639
35,59
859,899
584,6
290,684
44,91
928,318
377,105
729,288
361,633
11,783
844,106
723,630
463,39
345,784
66,428
570,908
760,59
803,481
985,863
835,730
317,646
46,220
422,620
484,859
599,944
260,627
474,543
806,313
302,858
751,169
593,368
380,637
813,864
749,124
963,198
803,611
442,638
271,909
284,705
81,814
997,390
864,35
471,744
933,310
121,112
352,633
220,128
188,240
802,222
95,675
489,284
873,569
524,527
66,568
510,984
677,896
810,349
695,461
230,762
443,533
85,775
277,688
593,851
95,493
716,252
641,170
754,331
169,278
448,717
308,658
690,470
966,354
749,33
99,562
688,657
872,410
343,796
64,380
956,449
119,893
928,107
153,531
654,183
518,227
502,746
484,912
227,805
423,459
926,743
315,247
973,824
951,572
386,378
103,12
480,720
550,473
786,58
812,104
190,863
970,924
983,351
530,969
478,847
934,112
308,838
922,445
643,755
722,704
420,72
420,614
337,681
377,394
703,496
127,509
65,19
740,566
378,46
758,47
909,109
714,706
690,998
657,734
852,302
923,961
49,960
768,436
852,612
473,690
665,361
411,233
360,636
181,597
89,195
937,648
773,311
708,716
166,856
19,911
728,593
752,302
766,660
646,597
295,419
139,86
849,278
283,458
513,295
555,314
540,831
950,551
670,840
560,460
30,327
476,121
899,598
45,820
599,672
957,934
81,246
654,939
952,104
250,21
175,558
665,18
141,592
960,837
429,109
208,551
255,653
154,142
717,165
571,613
214,903
886,945
513,787
823,216
278,369
982,270
615,774
294,234
861,161
389,658
308,12
644,292
144,878
380,452
640,139
811,539
484,854
324,973
242,200
711,233
533,771
496,486
927,507
157,345
391,169
435,173
246,685
813,69
129,133
532,749
55,590
105,676
868,966
526,430
741,989
7,144
491,653
320,560
797,835
519,40
607,268
655,772
357,239
387,127
58,183
94,713
739,342
34,660
801,440
647,810
783,307
824,136
34,656
393,728
244,711
902,401
253,403
184,166
80,468
202,43
787,945
258,233
704,430
908,465
12,509
335,315
523,618
156,771
372,625
367,220
810,722
851,426
779,306
357,915
154,532
566,375
112,483
546,814
640,4
751,7
666,425
146,212
677,671
333,428
277,167
618,804
499,265
517,280
44,18
27,427
510,458
540,720
515,367
591,186
801,737
229,640
848,252
285,298
216,655
968,288
456,761
902,895
764,485
117,921
263,123
659,607
871,152
768,211
422,249
589,756
940,945
400,35
685,570
452,478
132,986
928,543
850,402
447,622
731,17
306,983
338,853
599,710
892,949
259,723
287,159
65,958
651,425
488,233
856,73
669,745
429,419
6,708
103,907
443,657
57,350
577,442
212,354
377,611
74,279
438,271
998,170
97,141
687,997
891,629
152,879
108,935
938,88
596,739
706,219
1,986
990,422
861,981
913,355
917,844
60,573
623,699
463,990
527,118
336,259
260,408
308,483
28,939
572,778
882,230
477,690
354,846
505,418
423,559
656,742
39,776
797,608
635,459
54,995
24,411
881,489
594,595
356,195
763,80
77,682
14,866
982,697
809,891
918,603
848,393
367,476
795,714
658,366
616,857
566,412
426,811
276,928
603,873
218,336
447,231
61,731
208,893
88,715
887,447
225,515
534,93
382,898
197,299
148,153
511,958
102,152
122,528
840,44
216,864
221,261
739,758
34,320
278,458
197,918
457,44
724,666
516,166
950,89
646,786
411,413
468,445
355,964
290,243
44,899
771,238
663,202
478,621
462,780
999,673
279,909
176,470
82,987
748,392
848,221
274,14
191,269
481,309
294,705
878,10
346,177
619,140
843,261
270,996
104,226
136,623
339,549
873,471
812,118
202,552
199,74
492,510
228,805
406,983
155,263
859,392
464,588
945,535
210,947
497,991
641,828
852,906
809,127
277,279
148,449
476,624
420,851
390,838
559,988
244,38
608,95
192,818
833,743
593,874
909,624
430,53
738,255
323,252
162,148
700,750
25,508
832,932
540,873
43,351
915,806
867,123
986,229
935,672
510,621
491,990
141,628
813,929
362,243
821,409
665,477
601,412
128,691
817,629
315,203
71,803
86,988
771,919
176,641
642,117
419,334
406,520
308,87
505,429
781,520
885,121
825,883
8,772
577,36
867,279
138,652
857,91
744,483
494,414
775,16
486,97
411,497
885,209
868,28
750,631
702,511
502,90
434,800
746,754
905,707
400,145
70,101
129,200
91,708
226,776
672,589
184,963
732,982
525,377
297,238
570,62
221,963
407,203
867,928
583,765
728,603
395,791
832,475
905,499
136,361
586,979
704,157
1,420
215,310
516,163
51,639
677,230
188,606
483,228
379,405
289,552
377,5
139,448
832,636
941,326
853,594
187,499
450,559
319,843
709,0
576,282
221,132
153,540
751,639
725,986
583,754
205,743
111,883
830,636
726,492
153,961
342,729
478,35
892,603
66,119
347,263
976,755
65,208
312,483
13,805
348,703
309,828
393,60
558,825
470,991
543,152
87,946
826,942
52,14
529,922
684,152
317,778
155,154
384,408
425,951
38,699
733,795
654,39
720,188
426,285
298,268
434,188
635,626
39,633
252,176
638,662
954,580
832,362
399,86
876,860
471,692
850,290
157,269
182,281
260,767
875,950
75,116
760,495
324,304
480,469
814,777
915,813
929,812
35,799
319,9
953,223
276,183
404,180
959,166
366,698
194,553
930,711
637,302
413,879
617,508
358,125
286,73
229,714
418,139
827,681
899,941
526,270
649,659
545,596
429,770
555,799
210,255
366,723
681,530
559,807
493,334
139,491
612,110
713,444
822,42
117,584
554,219
598,561
776,937
209,275
414,188
522,962
708,732
908,377
32,385
887,73
765,742
405,500
125,28
660,398
448,761
729,271
605,895
276,708
671,452
310,646
48,928
78,239
362,253
774,902
486,800
405,363
430,751
250,333
989,395
60,764
287,912
745,438
598,947
377,210
213,469
454,302
82,713
872,325
617,750
60,647
836,394
580,607
452,53
467,319
211,274
976,123
948,621
495,695
613,365
975,143
286,19
910,183
172,210
759,4
791,195
928,462
314,435
977,184
930,124
748,260
851,598
714,204
295,909
576,432
438,86
208,437
939,287
768,823
593,587
296,100
16,726
499,728
989,338
632,516
437,832
661,223
710,477
138,489
520,699
201,694
346,55
671,367
711,421
890,233
178,849
432,200
486,48
612,228
278,158
927,73
948,816
518,662
769,278
993,131
135,843
241,612
648,581
514,297
934,125
624,923
95,715
267,824
686,393
123,971
276,993
307,775
271,948
758,579
286,319
963,728
558,171
130,933
323,526
71,993
34,458
801,599
511,71
505,983
240,388
71,267
377,169
770,78
709,696
315,525
741,499
953,985
889,1000
178,55
900,956
925,282
50,154
188,354
475,386
213,566
385,558
998,653
162,20
618,275
466,695
725,621
559,681
702,161
732,84
401,109
820,255
244,738
705,92
60,319
929,341
628,128
870,102
87,510
433,374
730,819
733,842
78,986
469,191
822,554
10,949
554,54
274,551
456,214
433,226
774,504
987,821
769,664
321,399
844,454
687,725
47,966
682,891
447,622
827,426
745,479
457,536
95,810
888,24
48,534
446,716
263,122
288,32
285,182
432,588
226,39
184,217
620,246
579,985
672,648
372,777
478,777
463,499
648,899
143,771
431,159
671,337
992,936
899,279
259,508
543,954
878,636
634,554
393,569
350,347
758,731
723,967
989,802
43,163
942,339
980,225
777,97
565,385
193,15
133,675
968,249
537,637
676,926
630,169
331,107
557,852
879,532
237,714
898,561
342,117
795,509
12,328
393,817
5,354
901,298
870,941
662,139
401,415
915,14
225,372
295,443
720,64
389,584
427,797
470,13
96,803
185,532
247,128
439,898
149,31
864,425
472,867
768,491
628,648
155,825
440,484
347,460
314,896
30,601
10,288
565,906
545,128
55,644
52,61
369,767
864,47
620,897
893,766
893,967
810,294
685,517
38,12
866,36
743,146
32,755
126,529
881,550
596,587
98,151
905,807
506,782
848,634
166,661
42,407
883,259
496,383
829,427
424,464
760,619
677,821
508,939
595,342
835,34
649,738
622,133
184,176
233,904
38,678
87,597
78,208
249,807
240,870
884,579
741,710
377,340
461,441
241,670
455,0
949,943
934,897
997,466
951,696
950,311
70,48
1,953
185,362
161,464
135,484
570,785
861,804
573,810
895,39
232,948
952,786
235,634
777,907
642,942
393,640
238,404
645,729
684,163
132,152
740,446
412,155
442,493
515,343
226,808
237,534
408,714
374,181
977,405
390,427
820,288
501,192
689,868
447,766
737,8
264,896
412,431
134,3
677,582
839,239
576,492
224,168
737,893
663,48
901,886
325,912
749,325
817,389
625,136
749,240
700,815
199,911
649,907
841,441
634,166
303,675
525,486
432,7
682,816
101,285
52,37
690,992
301,856
452,168
192,221
584,70
361,903
54,703
825,848
399,277
727,270
246,857
273,376
266,899
926,770
139,981
